,UF,Internet,Rend.mens.Domiciliar,Ren.mens.percapta,Faixa.Rend.mens.percapta,Num.Televisores
116555,PR,Sim,3000.0,1000.0,4.0,2.0
116556,PR,Sim,7000.0,1750.0,5.0,3.0
116557,PR,Nao,1000.0,1000.0,4.0,1.0
116559,PR,Sim,5400.0,2700.0,6.0,2.0
116561,PR,Nao,3600.0,1800.0,5.0,1.0
116563,PR,Nao,4060.0,2030.0,5.0,1.0
116565,PR,Sim,1850.0,462.0,3.0,1.0
116567,PR,Sim,2500.0,1250.0,4.0,2.0
116569,PR,Nao,582.0,582.0,3.0,1.0
116571,PR,Sim,1200.0,400.0,3.0,3.0
116575,PR,Nao,890.0,296.0,2.0,1.0
116576,PR,Sim,1300.0,433.0,3.0,1.0
116577,PR,Sim,2850.0,356.0,2.0,3.0
116579,PR,Sim,2390.0,398.0,3.0,1.0
116581,PR,Nao,1088.0,544.0,3.0,1.0
116582,PR,Nao,860.0,215.0,2.0,
116586,PR,Sim,1680.0,280.0,2.0,2.0
116587,PR,Nao,300.0,50.0,1.0,1.0
116589,PR,Nao,3576.0,1192.0,4.0,2.0
116590,PR,Nao,3210.0,642.0,3.0,3.0
116591,PR,Sim,2330.0,466.0,3.0,2.0
116592,PR,Sim,2700.0,450.0,3.0,2.0
116593,PR,Nao,890.0,222.0,2.0,1.0
116594,PR,Nao,1500.0,375.0,2.0,1.0
116595,PR,Nao,4400.0,1100.0,4.0,3.0
116596,PR,Sim,1880.0,626.0,3.0,1.0
116597,PR,Sim,800.0,800.0,4.0,1.0
116598,PR,Sim,4300.0,1075.0,4.0,6.0
116599,PR,Nao,2364.0,1182.0,4.0,1.0
116601,PR,Nao,930.0,465.0,3.0,1.0
116602,PR,Sim,5600.0,1400.0,4.0,2.0
116603,PR,Sim,4800.0,1600.0,5.0,2.0
116604,PR,Nao,2097.0,419.0,3.0,2.0
116605,PR,Sim,3400.0,1133.0,4.0,1.0
116606,PR,Sim,3220.0,1073.0,4.0,2.0
116607,PR,Sim,900.0,900.0,4.0,1.0
116608,PR,Nao,1576.0,1576.0,4.0,1.0
116609,PR,Nao,1500.0,1500.0,4.0,
116610,PR,Sim,10000.0,2500.0,6.0,2.0
116611,PR,Sim,11430.0,5715.0,7.0,4.0
116612,PR,Sim,1238.0,412.0,3.0,1.0
116613,PR,Sim,788.0,788.0,3.0,1.0
116614,PR,Nao,788.0,788.0,3.0,1.0
116615,PR,Nao,1271.0,635.0,3.0,1.0
116617,PR,Sim,2500.0,1250.0,4.0,1.0
116618,PR,Sim,3580.0,1790.0,5.0,1.0
116619,PR,Nao,3000.0,3000.0,6.0,1.0
116620,PR,Sim,2200.0,2200.0,5.0,1.0
116622,PR,Nao,1820.0,606.0,3.0,1.0
116623,PR,Nao,4300.0,4300.0,7.0,1.0
116624,PR,Nao,730.0,365.0,2.0,1.0
116625,PR,Nao,1320.0,660.0,3.0,1.0
116626,PR,Nao,2100.0,1050.0,4.0,1.0
116628,PR,Nao,1576.0,788.0,3.0,1.0
116629,PR,Sim,2450.0,816.0,4.0,2.0
116630,PR,Sim,3000.0,1000.0,4.0,1.0
116631,PR,Nao,788.0,394.0,2.0,1.0
116632,PR,Sim,2800.0,560.0,3.0,2.0
116633,PR,Sim,6600.0,1650.0,5.0,2.0
116634,PR,Nao,788.0,394.0,2.0,1.0
116635,PR,Sim,3950.0,1316.0,4.0,
116636,PR,Nao,999.0,249.0,2.0,1.0
116637,PR,Sim,27150.0,9050.0,7.0,6.0
116638,PR,Nao,2117.0,705.0,3.0,1.0
116639,PR,Sim,10700.0,2675.0,6.0,3.0
116640,PR,Nao,898.0,224.0,2.0,1.0
116641,PR,Nao,823.0,274.0,2.0,1.0
116642,PR,Sim,1640.0,273.0,2.0,2.0
116643,PR,Sim,2550.0,850.0,4.0,2.0
116646,PR,Sim,5900.0,2950.0,6.0,1.0
116647,PR,Nao,1000.0,500.0,3.0,2.0
116648,PR,Nao,11202.0,2800.0,6.0,1.0
116649,PR,Nao,2876.0,719.0,3.0,1.0
116650,PR,Nao,850.0,283.0,2.0,1.0
116651,PR,Nao,2776.0,694.0,3.0,3.0
116653,PR,Nao,800.0,400.0,3.0,1.0
116654,PR,Nao,1576.0,788.0,3.0,1.0
116655,PR,Nao,0.0,0.0,0.0,1.0
116657,PR,Nao,888.0,444.0,3.0,1.0
116658,PR,Nao,1000.0,333.0,2.0,1.0
116660,PR,Nao,1400.0,700.0,3.0,1.0
116661,PR,Nao,3500.0,1750.0,5.0,2.0
116662,PR,Nao,1576.0,788.0,3.0,1.0
116663,PR,Sim,2074.0,518.0,3.0,1.0
116664,PR,Sim,2595.0,865.0,4.0,1.0
116665,PR,Nao,750.0,250.0,2.0,1.0
116666,PR,Nao,612.0,204.0,2.0,
116667,PR,Nao,1798.0,899.0,4.0,1.0
116669,PR,Sim,4900.0,1633.0,5.0,2.0
116670,PR,Nao,1500.0,1500.0,4.0,1.0
116671,PR,Nao,1576.0,394.0,2.0,1.0
116672,PR,Nao,948.0,237.0,2.0,1.0
116673,PR,Sim,2788.0,1394.0,4.0,1.0
116674,PR,Sim,2150.0,716.0,3.0,3.0
116675,PR,Sim,3700.0,3700.0,6.0,1.0
116676,PR,Nao,788.0,788.0,3.0,1.0
116677,PR,Sim,6438.0,1609.0,5.0,1.0
116678,PR,Sim,3700.0,1233.0,4.0,2.0
116679,PR,Nao,788.0,788.0,3.0,
116680,PR,Nao,1054.0,150.0,1.0,1.0
116681,PR,Nao,788.0,788.0,3.0,1.0
116682,PR,Nao,477.0,238.0,2.0,1.0
116684,PR,Nao,1576.0,788.0,3.0,
116685,PR,Nao,1576.0,788.0,3.0,1.0
116686,PR,Nao,2514.0,838.0,4.0,1.0
116687,PR,Nao,1100.0,275.0,2.0,1.0
116688,PR,Nao,0.0,0.0,0.0,1.0
116689,PR,Nao,812.0,270.0,2.0,1.0
116690,PR,Nao,3288.0,1644.0,5.0,
116691,PR,Nao,350.0,350.0,2.0,
116693,PR,Nao,462.0,154.0,1.0,1.0
116705,PR,Sim,9500.0,4750.0,7.0,6.0
116706,PR,Sim,3800.0,1900.0,5.0,2.0
116707,PR,Sim,7700.0,7700.0,7.0,3.0
116708,PR,Sim,17000.0,3400.0,6.0,2.0
116710,PR,Sim,3400.0,680.0,3.0,2.0
116713,PR,Sim,2600.0,650.0,3.0,2.0
116715,PR,Nao,1788.0,894.0,4.0,1.0
116716,PR,Nao,1000.0,500.0,3.0,1.0
116718,PR,Sim,1500.0,750.0,3.0,2.0
116719,PR,Nao,900.0,900.0,4.0,1.0
116720,PR,Sim,10700.0,2140.0,5.0,1.0
116721,PR,Nao,1576.0,788.0,3.0,1.0
116722,PR,Sim,2000.0,666.0,3.0,2.0
116723,PR,Sim,5000.0,2500.0,6.0,3.0
116724,PR,Sim,9100.0,2275.0,5.0,2.0
116725,PR,Sim,14500.0,4833.0,7.0,1.0
116726,PR,Sim,11500.0,2300.0,5.0,6.0
116727,PR,Sim,2358.0,1179.0,4.0,1.0
116728,PR,Nao,788.0,788.0,3.0,1.0
116729,PR,Nao,788.0,788.0,3.0,1.0
116730,PR,Sim,1900.0,475.0,3.0,1.0
116731,PR,Nao,3076.0,1025.0,4.0,3.0
116732,PR,Sim,3380.0,482.0,3.0,2.0
116733,PR,Sim,2300.0,766.0,3.0,1.0
116734,PR,Sim,2288.0,1144.0,4.0,2.0
116735,PR,Nao,35.0,17.0,1.0,1.0
116736,PR,Sim,3300.0,1650.0,5.0,3.0
116737,PR,Sim,1700.0,850.0,4.0,2.0
116738,PR,Nao,788.0,788.0,3.0,1.0
116740,PR,Sim,3964.0,660.0,3.0,2.0
116741,PR,Nao,988.0,329.0,2.0,1.0
116742,PR,Sim,9050.0,1810.0,5.0,2.0
116745,PR,Nao,1800.0,900.0,4.0,4.0
116746,PR,Sim,2800.0,700.0,3.0,4.0
116747,PR,Nao,1800.0,900.0,4.0,2.0
116748,PR,Nao,788.0,394.0,2.0,1.0
116749,PR,Sim,2800.0,1400.0,4.0,2.0
116750,PR,Nao,788.0,788.0,3.0,1.0
116751,PR,Sim,1980.0,660.0,3.0,1.0
116752,PR,Sim,2110.0,301.0,2.0,1.0
116753,PR,Sim,6400.0,1600.0,5.0,3.0
116754,PR,Sim,980.0,245.0,2.0,2.0
116755,PR,Sim,1700.0,850.0,4.0,3.0
116757,PR,Nao,788.0,394.0,2.0,1.0
116758,PR,Nao,2600.0,1300.0,4.0,2.0
116759,PR,Sim,17500.0,4375.0,7.0,4.0
116760,PR,Sim,1200.0,1200.0,4.0,2.0
116761,PR,Nao,820.0,820.0,4.0,2.0
116763,PR,Nao,3000.0,1500.0,4.0,3.0
116764,PR,Sim,2500.0,625.0,3.0,1.0
116765,PR,Sim,7300.0,2433.0,6.0,3.0
116766,PR,Nao,2776.0,925.0,4.0,1.0
116767,PR,Sim,0.0,0.0,0.0,2.0
116768,PR,Sim,788.0,157.0,1.0,1.0
116769,PR,Sim,2600.0,866.0,4.0,3.0
116770,PR,Sim,300.0,300.0,2.0,1.0
116771,PR,Sim,3500.0,583.0,3.0,4.0
116773,PR,Nao,1200.0,1200.0,4.0,1.0
116774,PR,Sim,1600.0,533.0,3.0,1.0
116775,PR,Sim,1500.0,750.0,3.0,3.0
116776,PR,Sim,1288.0,322.0,2.0,4.0
116777,PR,Nao,2300.0,1150.0,4.0,3.0
116778,PR,Sim,3700.0,740.0,3.0,2.0
116780,PR,Nao,3300.0,825.0,4.0,1.0
116781,PR,Sim,1340.0,335.0,2.0,2.0
116786,PR,Nao,1200.0,600.0,3.0,2.0
116789,PR,Nao,1688.0,844.0,4.0,1.0
116791,PR,Nao,888.0,444.0,3.0,1.0
116793,PR,Nao,788.0,788.0,3.0,1.0
116794,PR,Sim,2400.0,1200.0,4.0,1.0
116795,PR,Sim,6000.0,2000.0,5.0,1.0
116799,PR,Sim,5292.0,2646.0,6.0,3.0
116800,PR,Sim,3788.0,757.0,3.0,2.0
116801,PR,Sim,2870.0,717.0,3.0,1.0
116802,PR,Nao,1300.0,1300.0,4.0,1.0
116803,PR,Sim,2800.0,560.0,3.0,2.0
116804,PR,Sim,1400.0,233.0,2.0,2.0
116805,PR,Nao,1880.0,940.0,4.0,1.0
116806,PR,Nao,4200.0,1400.0,4.0,1.0
116807,PR,Sim,6500.0,2166.0,5.0,2.0
116808,PR,Nao,4388.0,877.0,4.0,1.0
116810,PR,Sim,1600.0,533.0,3.0,3.0
116811,PR,Sim,7600.0,1520.0,4.0,1.0
116813,PR,Nao,1400.0,466.0,3.0,1.0
116814,PR,Sim,6788.0,1697.0,5.0,2.0
116815,PR,Nao,3080.0,1540.0,4.0,1.0
116816,PR,Sim,2698.0,539.0,3.0,3.0
116817,PR,Nao,0.0,0.0,0.0,
116818,PR,Nao,1500.0,750.0,3.0,1.0
116819,PR,Sim,1940.0,646.0,3.0,2.0
116821,PR,Nao,2788.0,398.0,3.0,2.0
116822,PR,Sim,1000.0,1000.0,4.0,1.0
116823,PR,Sim,1576.0,394.0,2.0,2.0
116824,PR,Sim,1576.0,788.0,3.0,2.0
116825,PR,Nao,1754.0,877.0,4.0,1.0
116826,PR,Nao,3300.0,825.0,4.0,2.0
116827,PR,Sim,3800.0,760.0,3.0,5.0
116828,PR,Nao,1615.0,807.0,4.0,4.0
116829,PR,Sim,2150.0,716.0,3.0,1.0
116830,PR,Sim,3300.0,1100.0,4.0,3.0
116832,PR,Nao,1576.0,788.0,3.0,1.0
116833,PR,Nao,1000.0,333.0,2.0,1.0
116834,PR,Nao,2500.0,1250.0,4.0,2.0
116835,PR,Sim,1200.0,300.0,2.0,1.0
116836,PR,Nao,1788.0,357.0,2.0,2.0
116837,PR,Sim,3577.0,1192.0,4.0,1.0
116838,PR,Nao,300.0,300.0,2.0,1.0
116839,PR,Nao,3480.0,1160.0,4.0,1.0
116845,PR,Nao,788.0,788.0,3.0,1.0
116846,PR,Nao,2288.0,1144.0,4.0,2.0
116849,PR,Nao,1450.0,483.0,3.0,2.0
116850,PR,Nao,788.0,262.0,2.0,1.0
116851,PR,Nao,1576.0,788.0,3.0,1.0
116854,PR,Sim,1200.0,600.0,3.0,3.0
116855,PR,Sim,1480.0,370.0,2.0,2.0
116856,PR,Nao,2290.0,763.0,3.0,1.0
116857,PR,Sim,1580.0,395.0,3.0,1.0
116858,PR,Sim,1400.0,1400.0,4.0,1.0
116859,PR,Nao,1576.0,788.0,3.0,1.0
116860,PR,Nao,788.0,394.0,2.0,1.0
116861,PR,Sim,2988.0,597.0,3.0,3.0
116862,PR,Nao,788.0,788.0,3.0,1.0
116863,PR,Nao,2300.0,766.0,3.0,1.0
116865,PR,Sim,1100.0,366.0,2.0,1.0
116866,PR,Nao,788.0,262.0,2.0,2.0
116867,PR,Sim,300.0,150.0,1.0,1.0
116868,PR,Nao,3200.0,800.0,4.0,1.0
116869,PR,Nao,1576.0,525.0,3.0,1.0
116870,PR,Sim,5500.0,1833.0,5.0,2.0
116871,PR,Sim,3000.0,750.0,3.0,1.0
116872,PR,Sim,2000.0,666.0,3.0,1.0
116873,PR,Sim,2450.0,1225.0,4.0,2.0
116874,PR,Nao,2000.0,666.0,3.0,1.0
116875,PR,Nao,6576.0,3288.0,6.0,3.0
116876,PR,Sim,12000.0,3000.0,6.0,5.0
116878,PR,Sim,1905.0,952.0,4.0,1.0
116879,PR,Sim,11000.0,3666.0,6.0,3.0
116882,PR,Nao,1568.0,784.0,3.0,1.0
116883,PR,Sim,5200.0,1733.0,5.0,2.0
116884,PR,Sim,6788.0,1357.0,4.0,1.0
116886,PR,Nao,3026.0,756.0,3.0,1.0
116888,PR,Sim,7000.0,7000.0,7.0,1.0
116889,PR,Sim,5200.0,1300.0,4.0,2.0
116890,PR,Nao,2364.0,788.0,3.0,1.0
116891,PR,Nao,1010.0,252.0,2.0,1.0
116892,PR,Nao,60.0,60.0,1.0,1.0
116894,PR,Sim,4900.0,700.0,3.0,5.0
116895,PR,Sim,21000.0,10500.0,7.0,3.0
116896,PR,Sim,2000.0,666.0,3.0,1.0
116898,PR,Sim,788.0,788.0,3.0,1.0
116899,PR,Sim,3500.0,1166.0,4.0,4.0
116900,PR,Sim,2263.0,452.0,3.0,2.0
116902,PR,Sim,14000.0,3500.0,6.0,3.0
116903,PR,Nao,5100.0,2550.0,6.0,3.0
116904,PR,Sim,3700.0,1850.0,5.0,2.0
116905,PR,Nao,3150.0,787.0,3.0,2.0
116906,PR,Sim,1576.0,525.0,3.0,1.0
116907,PR,Nao,1335.0,222.0,2.0,1.0
116908,PR,Nao,1576.0,1576.0,4.0,1.0
116910,PR,Nao,270.0,90.0,1.0,1.0
116911,PR,Sim,4300.0,1075.0,4.0,2.0
116914,PR,Sim,6300.0,2100.0,5.0,5.0
116915,PR,Nao,1576.0,788.0,3.0,2.0
116916,PR,Nao,1860.0,465.0,3.0,1.0
116917,PR,Nao,1562.0,781.0,3.0,2.0
116918,PR,Sim,1500.0,500.0,3.0,1.0
116919,PR,Nao,1700.0,850.0,4.0,1.0
116920,PR,Nao,838.0,279.0,2.0,1.0
116921,PR,Nao,3364.0,1121.0,4.0,1.0
116923,PR,Sim,4268.0,1067.0,4.0,2.0
116924,PR,Nao,300.0,100.0,1.0,1.0
116926,PR,Sim,2288.0,1144.0,4.0,2.0
116927,PR,Sim,5288.0,1762.0,5.0,3.0
116928,PR,Sim,1200.0,1200.0,4.0,
116929,PR,Sim,1576.0,525.0,3.0,3.0
116930,PR,Nao,2072.0,345.0,2.0,1.0
116931,PR,Nao,844.0,422.0,3.0,1.0
116932,PR,Sim,2850.0,2850.0,6.0,1.0
116933,PR,Sim,3500.0,1166.0,4.0,1.0
116934,PR,Sim,3900.0,975.0,4.0,4.0
116935,PR,Nao,788.0,262.0,2.0,1.0
116936,PR,Nao,1576.0,788.0,3.0,1.0
116937,PR,Nao,2038.0,509.0,3.0,1.0
116938,PR,Nao,1988.0,662.0,3.0,1.0
116939,PR,Nao,600.0,600.0,3.0,1.0
116940,PR,Nao,788.0,788.0,3.0,
116941,PR,Nao,1688.0,562.0,3.0,2.0
116944,PR,Sim,3076.0,769.0,3.0,2.0
116945,PR,Nao,2356.0,392.0,2.0,1.0
116949,PR,Nao,2600.0,866.0,4.0,2.0
116950,PR,Nao,2058.0,294.0,2.0,1.0
116951,PR,Nao,780.0,780.0,3.0,1.0
116952,PR,Nao,1400.0,350.0,2.0,2.0
116953,PR,Nao,788.0,788.0,3.0,1.0
116954,PR,Nao,181.0,45.0,1.0,1.0
116957,PR,Nao,347.0,115.0,1.0,1.0
116958,PR,Nao,1576.0,1576.0,4.0,1.0
116959,PR,Nao,454.0,151.0,1.0,1.0
116960,PR,Nao,2200.0,550.0,3.0,1.0
116961,PR,Nao,7788.0,2596.0,6.0,1.0
116966,PR,Nao,1000.0,500.0,3.0,2.0
116967,PR,Sim,5600.0,1400.0,4.0,1.0
116969,PR,Sim,4500.0,900.0,4.0,2.0
116970,PR,Nao,2188.0,729.0,3.0,
116971,PR,Nao,777.0,777.0,3.0,1.0
116972,PR,Nao,788.0,788.0,3.0,1.0
116973,PR,Nao,2380.0,2380.0,6.0,1.0
116974,PR,Sim,7000.0,1750.0,5.0,6.0
116975,PR,Sim,8600.0,4300.0,7.0,3.0
116976,PR,Sim,2000.0,1000.0,4.0,1.0
116977,PR,Nao,800.0,800.0,4.0,2.0
116978,PR,Sim,6100.0,3050.0,6.0,2.0
116979,PR,Sim,3076.0,1538.0,4.0,2.0
116981,PR,Nao,800.0,200.0,2.0,1.0
116982,PR,Sim,7800.0,2600.0,6.0,2.0
116983,PR,Sim,9500.0,2375.0,6.0,2.0
116984,PR,Sim,2500.0,2500.0,6.0,2.0
116985,PR,Nao,1100.0,1100.0,4.0,2.0
116987,PR,Sim,8500.0,2833.0,6.0,3.0
116989,PR,Sim,4400.0,1466.0,4.0,2.0
116990,PR,Nao,3550.0,1183.0,4.0,1.0
116992,PR,Sim,4000.0,1000.0,4.0,1.0
116993,PR,Sim,12500.0,6250.0,7.0,2.0
116994,PR,Sim,2000.0,1000.0,4.0,2.0
116997,PR,Sim,1588.0,794.0,4.0,1.0
116998,PR,Sim,20000.0,5000.0,7.0,4.0
117000,PR,Sim,6090.0,6090.0,7.0,2.0
117001,PR,Sim,2500.0,2500.0,6.0,1.0
117002,PR,Sim,3350.0,3350.0,6.0,2.0
117003,PR,Nao,800.0,400.0,3.0,1.0
117004,PR,Nao,4800.0,2400.0,6.0,2.0
117005,PR,Nao,3000.0,1000.0,4.0,2.0
117006,PR,Nao,1800.0,1800.0,5.0,1.0
117007,PR,Sim,2800.0,1400.0,4.0,1.0
117008,PR,Sim,2800.0,933.0,4.0,2.0
117009,PR,Nao,1670.0,556.0,3.0,1.0
117010,PR,Sim,9500.0,4750.0,7.0,2.0
117011,PR,Nao,750.0,250.0,2.0,2.0
117012,PR,Nao,3400.0,1133.0,4.0,1.0
117013,PR,Sim,811.0,270.0,2.0,1.0
117014,PR,Sim,11000.0,3666.0,6.0,3.0
117015,PR,Sim,3510.0,1170.0,4.0,1.0
117016,PR,Nao,2500.0,1250.0,4.0,2.0
117017,PR,Sim,6000.0,6000.0,7.0,1.0
117018,PR,Nao,1576.0,525.0,3.0,1.0
117019,PR,Sim,4500.0,1125.0,4.0,2.0
117020,PR,Nao,1798.0,599.0,3.0,1.0
117021,PR,Nao,788.0,262.0,2.0,1.0
117022,PR,Nao,980.0,490.0,3.0,2.0
117023,PR,Nao,900.0,225.0,2.0,1.0
117024,PR,Sim,1200.0,1200.0,4.0,1.0
117025,PR,Sim,788.0,394.0,2.0,2.0
117026,PR,Nao,3430.0,857.0,4.0,1.0
117028,PR,Nao,0.0,0.0,0.0,1.0
117029,PR,Sim,8300.0,2075.0,5.0,3.0
117030,PR,Nao,1000.0,250.0,2.0,1.0
117031,PR,Nao,1261.0,420.0,3.0,2.0
117032,PR,Sim,1500.0,375.0,2.0,1.0
117033,PR,Nao,1600.0,400.0,3.0,1.0
117034,PR,Nao,5800.0,1933.0,5.0,1.0
117035,PR,Sim,2500.0,500.0,3.0,1.0
117036,PR,Sim,60000.0,20000.0,7.0,2.0
117037,PR,Nao,330.0,82.0,1.0,2.0
117038,PR,Nao,2200.0,1100.0,4.0,1.0
117039,PR,Nao,1358.0,339.0,2.0,1.0
117040,PR,Sim,3900.0,975.0,4.0,1.0
117041,PR,Nao,2300.0,2300.0,5.0,2.0
117042,PR,Sim,4154.0,830.0,4.0,1.0
117043,PR,Nao,649.0,129.0,1.0,1.0
117045,PR,Nao,4488.0,2244.0,5.0,1.0
117046,PR,Sim,2076.0,692.0,3.0,2.0
117047,PR,Nao,1500.0,500.0,3.0,1.0
117048,PR,Nao,1600.0,400.0,3.0,2.0
117049,PR,Sim,11576.0,5788.0,7.0,3.0
117050,PR,Nao,2864.0,954.0,4.0,2.0
117052,PR,Nao,3000.0,1500.0,4.0,1.0
117054,PR,Nao,1600.0,400.0,3.0,1.0
117055,PR,Nao,1500.0,1500.0,4.0,1.0
117058,PR,Nao,900.0,450.0,3.0,1.0
117059,PR,Nao,3438.0,573.0,3.0,1.0
117061,PR,Sim,4900.0,980.0,4.0,3.0
117063,PR,Sim,1500.0,750.0,3.0,1.0
117064,PR,Nao,1576.0,788.0,3.0,2.0
117065,PR,Sim,2600.0,520.0,3.0,1.0
117066,PR,Nao,3422.0,1140.0,4.0,2.0
117067,PR,Sim,1728.0,864.0,4.0,1.0
117069,PR,Sim,7848.0,2616.0,6.0,1.0
117070,PR,Nao,1100.0,550.0,3.0,1.0
117071,PR,Sim,1576.0,788.0,3.0,1.0
117072,PR,Nao,788.0,788.0,3.0,1.0
117073,PR,Sim,8500.0,2125.0,5.0,2.0
117074,PR,Nao,2028.0,676.0,3.0,1.0
117075,PR,Nao,1500.0,500.0,3.0,2.0
117076,PR,Sim,800.0,200.0,2.0,1.0
117077,PR,Nao,3500.0,1166.0,4.0,1.0
117078,PR,Nao,1601.0,800.0,4.0,1.0
117079,PR,Nao,1870.0,467.0,3.0,1.0
117080,PR,Sim,3352.0,838.0,4.0,1.0
117081,PR,Nao,2095.0,698.0,3.0,1.0
117082,PR,Nao,1576.0,788.0,3.0,1.0
117083,PR,Nao,1000.0,1000.0,4.0,1.0
117085,PR,Nao,4478.0,1119.0,4.0,1.0
117086,PR,Nao,1576.0,788.0,3.0,1.0
117087,PR,Sim,4888.0,698.0,3.0,3.0
117088,PR,Nao,1500.0,750.0,3.0,1.0
117089,PR,Nao,1125.0,281.0,2.0,2.0
117091,PR,Nao,1835.0,611.0,3.0,1.0
117092,PR,Nao,1900.0,475.0,3.0,1.0
117093,PR,Nao,4576.0,1525.0,4.0,1.0
117094,PR,Nao,1576.0,788.0,3.0,1.0
117095,PR,Nao,1576.0,788.0,3.0,
117096,PR,Nao,412.0,137.0,1.0,1.0
117097,PR,Nao,2958.0,591.0,3.0,1.0
117099,PR,Nao,2200.0,550.0,3.0,2.0
117100,PR,Nao,1600.0,1600.0,5.0,1.0
117101,PR,Nao,2364.0,591.0,3.0,1.0
117102,PR,Nao,3664.0,916.0,4.0,2.0
117104,PR,Sim,1800.0,600.0,3.0,2.0
117105,PR,Nao,2376.0,1188.0,4.0,1.0
117106,PR,Nao,1900.0,633.0,3.0,1.0
117107,PR,Nao,863.0,431.0,3.0,1.0
117108,PR,Sim,4476.0,895.0,4.0,1.0
117109,PR,Nao,2205.0,551.0,3.0,1.0
117110,PR,Sim,788.0,394.0,2.0,1.0
117111,PR,Nao,1588.0,529.0,3.0,2.0
117112,PR,Sim,6340.0,1268.0,4.0,1.0
117114,PR,Nao,1576.0,788.0,3.0,1.0
117116,PR,Nao,1150.0,575.0,3.0,1.0
117117,PR,Nao,3176.0,1588.0,5.0,1.0
117118,PR,Sim,2650.0,883.0,4.0,4.0
117119,PR,Nao,1576.0,1576.0,4.0,2.0
117120,PR,Nao,1288.0,429.0,3.0,1.0
117121,PR,Nao,2620.0,655.0,3.0,1.0
117122,PR,Sim,3800.0,1900.0,5.0,2.0
117123,PR,Sim,2400.0,1200.0,4.0,1.0
117124,PR,Nao,4500.0,2250.0,5.0,1.0
117126,PR,Nao,2364.0,788.0,3.0,2.0
117127,PR,Nao,788.0,788.0,3.0,1.0
117128,PR,Nao,2000.0,666.0,3.0,1.0
117129,PR,Nao,612.0,204.0,2.0,1.0
117131,PR,Sim,3719.0,929.0,4.0,1.0
117132,PR,Nao,4864.0,1216.0,4.0,1.0
117134,PR,Nao,2800.0,1400.0,4.0,
117135,PR,Nao,788.0,788.0,3.0,
117136,PR,Sim,1250.0,416.0,3.0,1.0
117137,PR,Nao,2364.0,788.0,3.0,1.0
117138,PR,Nao,3235.0,647.0,3.0,1.0
117139,PR,Nao,1576.0,1576.0,4.0,1.0
117140,PR,Sim,1088.0,362.0,2.0,1.0
117142,PR,Nao,788.0,788.0,3.0,
117143,PR,Nao,788.0,788.0,3.0,1.0
117145,PR,Nao,1360.0,680.0,3.0,1.0
117146,PR,Nao,828.0,414.0,3.0,1.0
117147,PR,Sim,2535.0,633.0,3.0,1.0
117148,PR,Nao,1580.0,790.0,4.0,1.0
117149,PR,Sim,1504.0,501.0,3.0,1.0
117150,PR,Nao,2176.0,1088.0,4.0,1.0
117151,PR,Nao,1576.0,788.0,3.0,1.0
117152,PR,Sim,7570.0,2523.0,6.0,3.0
117153,PR,Sim,4000.0,4000.0,7.0,2.0
117154,PR,Sim,9900.0,3300.0,6.0,3.0
117155,PR,Nao,5600.0,2800.0,6.0,1.0
117156,PR,Sim,5000.0,2500.0,6.0,1.0
117157,PR,Nao,3032.0,758.0,3.0,1.0
117158,PR,Nao,788.0,394.0,2.0,1.0
117160,PR,Sim,3338.0,834.0,4.0,2.0
117161,PR,Sim,2000.0,2000.0,5.0,2.0
117162,PR,Sim,2100.0,1050.0,4.0,1.0
117164,PR,Sim,2788.0,2788.0,6.0,3.0
117165,PR,Nao,6576.0,2192.0,5.0,1.0
117166,PR,Sim,4100.0,2050.0,5.0,1.0
117167,PR,Nao,1576.0,788.0,3.0,1.0
117168,PR,Sim,880.0,220.0,2.0,1.0
117169,PR,Sim,3682.0,1841.0,5.0,1.0
117170,PR,Nao,3000.0,1000.0,4.0,1.0
117174,PR,Sim,2688.0,896.0,4.0,1.0
117176,PR,Nao,2288.0,1144.0,4.0,2.0
117177,PR,Sim,2438.0,812.0,4.0,2.0
117178,PR,Nao,1930.0,482.0,3.0,1.0
117179,PR,Sim,6020.0,860.0,4.0,1.0
117180,PR,Sim,2102.0,700.0,3.0,1.0
117181,PR,Nao,788.0,394.0,2.0,1.0
117183,PR,Sim,3164.0,791.0,4.0,1.0
117184,PR,Sim,3676.0,1225.0,4.0,1.0
117186,PR,Nao,1500.0,750.0,3.0,1.0
117187,PR,Nao,804.0,201.0,2.0,1.0
117188,PR,Nao,938.0,312.0,2.0,1.0
117189,PR,Sim,4600.0,920.0,4.0,2.0
117190,PR,Sim,1800.0,450.0,3.0,2.0
117191,PR,Sim,1576.0,1576.0,4.0,2.0
117192,PR,Sim,4458.0,891.0,4.0,1.0
117196,PR,Nao,3000.0,1500.0,4.0,1.0
117198,PR,Nao,1600.0,400.0,3.0,1.0
117199,PR,Nao,2376.0,594.0,3.0,1.0
117201,PR,Sim,1900.0,475.0,3.0,1.0
117202,PR,Nao,1338.0,334.0,2.0,1.0
117204,PR,Nao,1050.0,350.0,2.0,1.0
117205,PR,Sim,3298.0,824.0,4.0,2.0
117206,PR,Sim,3576.0,1788.0,5.0,3.0
117207,PR,Nao,1088.0,544.0,3.0,2.0
117208,PR,Sim,3750.0,937.0,4.0,1.0
117209,PR,Nao,1200.0,600.0,3.0,1.0
117210,PR,Sim,2800.0,1400.0,4.0,1.0
117212,PR,Sim,3188.0,1594.0,5.0,2.0
